일시,평균기온(℃),평균풍속(m/s),평균습도(%rh),평균일강수량(mm),일사합,최대전력(MW),요일,전력사용량(kwh),코스피,공휴일/국경일,평일/주말,미세먼지,최저기온(℃),최고기온(℃),평균 현지기압(hPa),평균지면온도(℃),합계 소형증발량(mm),전력,소비계수,평균전력사용량
 2014-03-21,5,2.6,59,0,17.96,67809,금,12.59500011,1934.94,0,0,32,1.2,12,1009.5,10.3,4.7,15.11606603,988,12.74797582
 2014-03-22,7.6,1.9,58,0,18.49,59838,토,12.59500011,2092.09,0,1,58,2.3,15.5,1012.8,11.2,4,13.33916087,1021,12.33594526
 2014-03-23,10.2,2,52,0,17.69,55419,일,12.59500011,2092.09,0,1,85,4.6,15.5,1016.9,12.3,4.1,12.35407193,1031,12.21629497
 2014-03-24,11.2,2.3,50,0,16.67,64545,월,12.59500011,1945.55,0,0,54,4.6,15.3,1011.8,12.2,4.3,14.38845112,985,12.78680214
 2014-03-25,14.2,1.8,72,9.3,7.22,64482,화,12.59500011,1941.25,0,0,58,11.9,18.2,1004.6,15.2,1.6,14.37440708,988,12.74797582
 2014-03-26,13.8,1.6,80,8.9,9.54,64149,수,12.59500011,1964.31,0,0,69,11.8,21.9,1000.1,16.8,3,14.30017431,988,12.74797582
 2014-03-27,12.7,1.6,71,0,16.91,64011,목,12.59500011,1977.97,0,0,80,7.7,20.4,1006.3,16.1,3.1,14.26941118,988,12.74797582
 2014-03-28,15.7,1.9,59,0,17.7,62413,금,12.59500011,1981,0,0,84,11.3,23.8,1006.4,20.4,3.8,13.91318305,988,12.74797582
 2014-03-29,14.2,1.9,82,10.7,3.9,58164,토,12.59500011,2092.09,0,1,53,13.2,18,998.7,14.6,0.4,12.96599072,1021,12.33594526
 2014-03-30,12.7,2.6,73,3.8,15.32,53354,일,12.59500011,2092.09,0,1,40,10.2,20.6,999.7,17.2,3.8,11.89373958,1031,12.21629497
 2014-03-31,12,1.4,66,0,16.36,62487,월,12.59500011,1985.61,0,0,65,8.8,20.2,1005.8,15.4,3.4,13.92967922,985,12.78680214
 2014-04-01,13.2,1.5,56,0,19.91,62418,화,13.46788335,1991.98,0,0,65,9.5,23,1005.6,17.9,4.7,13.91429765,987,13.64527188
 2014-04-02,14.3,1.6,48,0,19.65,61890,수,13.46788335,1997.25,0,0,56,9.9,21.9,1006.4,17.9,4.6,13.79659524,987,13.64527188
 2014-04-03,10.7,2.4,62,4.9,10.47,63504,목,13.46788335,1993.7,0,0,66,5.5,13.6,1003.2,10.5,1.1,14.15639011,987,13.64527188
 2014-04-04,7,3,54,0.8,19.34,63757,금,13.46788335,1988.09,0,0,27,2.3,11.7,1003,12.5,3.5,14.21278919,987,13.64527188
 2014-04-05,6.2,2.6,59,0.6,17.2,57527,토,13.46788335,2092.09,0,1,43,3.5,11,1003.9,11.6,2.7,12.82398989,1025,13.13939839
 2014-04-06,8,3.3,44,0,23.51,54598,일,13.46788335,2092.09,0,1,40,2.3,12.8,1009.6,13.8,3.6,12.17105359,1040,12.94988784
 2014-04-07,11.6,2.8,47,0,19.56,63722,월,13.46788335,1989.7,0,0,74,4.9,16.7,1008,15.3,3.5,14.20498694,995,13.53556116
 2014-04-08,12.2,1.8,47,0,22.24,63010,화,13.46788335,1993.03,0,0,56,5.7,19.7,1007.7,17.6,3.5,14.04626702,987,13.64527188
 2014-04-09,12.9,1.8,59,0,19.62,63343,수,13.46788335,1998.95,0,0,85,7,15.3,1007.1,15.2,2.4,14.12049979,987,13.64527188
 2014-04-10,12.8,2.3,61,0,17.82,63345,목,13.46788335,2008.61,0,0,76,7.2,20,1008.4,17.1,2.7,14.12094564,987,13.64527188
 2014-04-11,12.3,1.7,62,0.1,13.92,63314,금,13.46788335,1997.44,0,0,77,10.1,18.7,1008.7,18,2.9,14.11403508,987,13.64527188
 2014-04-12,13.4,1.4,66,0.1,8.96,57820,토,13.46788335,2092.09,0,1,85,11.1,17.2,1007.3,15.5,1.6,12.88930581,1025,13.13939839
 2014-04-13,13.5,1.8,68,2.4,13.68,53026,일,13.46788335,2092.09,0,1,87,13.2,24.3,1006.5,20.9,4,11.82062141,1040,12.94988784
 2014-04-14,13.7,1.9,53,0,21.82,62272,월,13.46788335,1997.02,0,0,79,12.1,22.4,1009.7,20.8,4.5,13.88175115,995,13.53556116
 2014-04-15,16,2.4,57,0,18.87,62333,화,13.46788335,1992.27,0,0,89,9.3,16.8,1009,18.3,2.7,13.89534935,987,13.64527188
 2014-04-16,16.3,2,60,0,15.3,61956,수,13.46788335,1992.21,0,0,176,10,19.4,1005.5,17.5,1.1,13.81130804,987,13.64527188
 2014-04-17,13.4,1.8,68,12.5,10.82,63069,목,13.46788335,1992.05,0,0,103,8.4,20.9,1003,16.9,2,14.05941938,987,13.64527188
 2014-04-18,13.5,1.9,76,0.7,12.75,62898,금,13.46788335,2004.28,0,0,74,12,23,1005.4,19.7,4.1,14.02129985,987,13.64527188
 2014-04-19,12.5,2.7,61,0,10.71,57447,토,13.46788335,2092.09,0,1,53,11.4,18.4,1009.3,17.2,3.1,12.80615619,1025,13.13939839
 2014-04-20,13.6,2.2,56,0,22.52,52591,일,13.46788335,2092.09,0,1,48,10,21.6,1007.3,22.4,4.1,11.72365068,1040,12.94988784
 2014-04-21,15,2,56,0,21.33,61312,월,13.46788335,1999.22,0,0,66,9.8,21.4,1005.1,21.8,4.5,13.66774677,995,13.53556116
 2014-04-22,14.9,1.9,47,0,20.62,61699,화,13.46788335,2004.22,0,0,59,9.6,23.3,1005.2,21.8,4.9,13.75401728,987,13.64527188
 2014-04-23,15.4,1.7,48,0,23.3,60966,수,13.46788335,2000.37,0,0,102,10.4,24.9,1007.6,24.1,4.8,13.59061602,987,13.64527188
 2014-04-24,16.6,1.6,48,0,21.86,61456,목,13.46788335,1998.34,0,0,120,12.1,26.2,1011.1,24.1,5.1,13.69984742,987,13.64527188
 2014-04-25,17.1,1.5,43,0,22.49,61166,금,13.46788335,1971.66,0,0,67,12.3,25.9,1012.7,23.6,5.6,13.63520027,987,13.64527188
 2014-04-26,17.1,1.6,50,0,14.79,55806,토,13.46788335,2092.09,0,1,56,13.3,25.4,1012.2,23.2,3.8,12.44034245,1025,13.13939839
 2014-04-27,15.6,1.8,78,12.1,6.46,52100,일,13.46788335,2092.09,0,1,32,13.6,18.3,1010.2,16.9,1.3,11.61419635,1040,12.94988784
 2014-04-28,13.6,3,88,27.2,3.98,62596,월,13.46788335,1969.26,0,0,25,12.2,15,1004,13.9,0.6,13.95397763,995,13.53556116
 2014-04-29,14.2,2.4,85,23.2,7.94,62173,화,13.46788335,1964.77,0,0,28,11.9,18.9,1000.3,15.6,2,13.85968195,987,13.64527188
 2014-04-30,14.5,1.7,77,1.1,14.87,61294,수,13.46788335,1961.79,0,0,31,11.4,21.4,999.9,16.7,4.3,13.66373418,987,13.64527188
 2014-05-01,16.3,2,66,0,23.98,55782,목,12.26926641,2092.09,0,0,54,10.4,22.1,1003.3,19.3,4.7,12.43499234,990,12.39319839
 2014-05-02,17.4,2.8,61,0.2,20.43,58473,금,12.26926641,1959.44,0,0,89,11.1,24.8,1002.4,19,4.3,13.03487338,990,12.39319839
 2014-05-03,14.4,3.3,48,0,26.94,52592,토,12.26926641,2092.09,0,1,32,8,19.3,1008.3,19.7,4.5,11.7238736,1017,12.06417543
 2014-05-04,13.3,2.4,58,1.2,15.6,50506,일,12.26926641,2092.09,0,1,41,8.5,20.5,1004.6,15.9,4.1,11.2588599,1028,11.93508406
 2014-05-05,11.6,3.3,47,0.1,25.97,52425,월,12.26926641,2092.09,1,0,40,6.8,15.5,1006.7,18.3,4.8,11.68664575,991,12.38069264
 2014-05-06,12.7,2.2,47,0,26.43,54460,화,12.26926641,2092.09,1,0,39,7.6,19,1007.5,20.2,5.3,12.14029046,990,12.39319839
 2014-05-07,15.3,2.6,49,0.3,24.81,59921,수,12.26926641,1939.88,0,0,45,8.7,22.3,1002.6,21.1,3.9,13.35766333,990,12.39319839
 2014-05-08,15.4,2.9,69,2.7,17.74,61820,목,12.26926641,1950.6,0,0,41,11.5,19.5,1000.6,17.4,3.6,13.78099075,990,12.39319839
 2014-05-09,15.5,1.8,60,0,24.52,60847,금,12.26926641,1956.55,0,0,55,9.8,23.8,1007.6,21.2,4.8,13.56408839,990,12.39319839
 2014-05-10,17.2,2.2,49,0,25.79,56582,토,12.26926641,2092.09,0,1,37,12.9,28.3,1009.8,24.7,5.7,12.61332932,1017,12.06417543
 2014-05-11,17.3,3.2,61,18.5,14,52256,일,12.26926641,2092.09,0,1,38,15.9,23.8,1001,19.5,0.6,11.64897206,1028,11.93508406
 2014-05-12,17.9,3.3,69,15.6,21.02,61216,월,12.26926641,1964.94,0,0,55,13.6,20.4,995.2,19.1,3.5,13.64634633,991,12.38069264
 2014-05-13,20.1,2.6,59,0,24.73,62149,화,12.26926641,1982.93,0,0,107,11.9,25.6,996.9,20.6,4.8,13.85433184,990,12.39319839
 2014-05-14,18.5,1.9,64,1.6,17.18,62471,수,12.26926641,2010.83,0,0,83,15.3,25.9,992,23.4,5.2,13.92611248,990,12.39319839
 2014-05-15,18.6,3,56,0,23.3,62172,목,12.26926641,2010.2,0,0,54,14.5,23.7,990.9,24.5,5.3,13.85945903,990,12.39319839
 2014-05-16,19,2.3,49,0,24.79,62471,금,12.26926641,2013.44,0,0,57,12.3,26.2,998.3,24.1,5.3,13.92611248,990,12.39319839
 2014-05-17,18.7,1.7,56,0,23.6,56689,토,12.26926641,2092.09,0,1,59,14.3,26.2,1001.9,24.1,5,12.6371819,1017,12.06417543
 2014-05-18,18.6,1.6,60,0,24.17,52446,일,12.26926641,2092.09,0,1,51,13.7,27.1,1002.8,25.8,5.3,11.6913271,1028,11.93508406
 2014-05-19,19.4,1.6,58,0,22.97,62956,월,12.26926641,2015.14,0,0,59,14.1,26.2,1002.4,25.3,4.7,14.03422928,991,12.38069264
 2014-05-20,18.4,1.4,70,4.5,11.85,63090,화,12.26926641,2011.26,0,0,76,16.1,28.4,996.4,25.2,4.9,14.06410072,990,12.39319839
 2014-05-21,18.4,2.3,69,0,22.09,62891,수,12.26926641,2008.33,0,0,58,15.9,26.5,996.6,28.3,5.3,14.0197394,990,12.39319839
 2014-05-22,19.5,1.9,67,0,24.44,63560,목,12.26926641,2015.59,0,0,55,13.6,28.3,1001.8,28.1,5.5,14.1688737,990,12.39319839
 2014-05-23,19.2,1.9,74,0,17.72,63549,금,12.26926641,2017.17,0,0,75,17.6,27.8,1007.5,27.9,5.4,14.16642157,990,12.39319839
 2014-05-24,21.8,1.9,68,0,18.56,57838,토,12.26926641,2092.09,0,1,76,16.9,27.9,1006.7,26.3,3.6,12.8933184,1017,12.06417543
 2014-05-25,20.5,2.5,74,7.7,10.71,52266,일,12.26926641,2092.09,0,1,53,18.3,24.9,998.6,22.2,1.1,11.65120127,1028,11.93508406
 2014-05-26,20.5,2.9,59,2.3,22.44,62708,월,12.26926641,2010.35,0,0,85,16.5,24.7,992.3,21.6,5.8,13.97894481,991,12.38069264
 2014-05-27,22,2.8,48,0,24.72,64420,화,12.26926641,1997.63,0,0,152,16.7,28.3,989.9,24.3,6.3,14.36058597,990,12.39319839
 2014-05-28,21.6,2.3,65,1.2,20.42,65865,수,12.26926641,2017.06,0,0,170,19.9,29.8,990.3,26.6,4.3,14.68270715,990,12.39319839
 2014-05-29,22.8,1.8,60,0,25.36,66574,목,12.26926641,2012.26,0,0,134,17.5,30.9,996.9,28.1,5.9,14.84075831,990,12.39319839
 2014-05-30,23.6,1.7,51,0,26.1,67424,금,12.26926641,1994.96,0,0,71,17.3,31.8,1000.2,29.3,6.3,15.03024136,990,12.39319839
 2014-05-31,24.3,1.7,55,0,25.07,60914,토,12.26926641,2092.09,0,1,107,20.5,33.3,1002.5,30.7,5.7,13.57902411,1017,12.06417543
 2014-06-01,23.9,1.4,60,0,14.91,54570,일,13.33868311,2092.09,0,1,89,20.4,29.9,1001.8,27.6,4.2,12.1648118,1034,12.90008038
 2014-06-02,20.9,2.4,72,5.9,5.78,64375,월,13.33868311,2002,0,0,82,20.6,24.6,998.1,23.6,0.4,14.35055451,999,13.35203515
 2014-06-03,19.1,2.4,86,19.8,5.24,63465,화,13.33868311,2008.56,0,0,34,17.5,21,996.2,19.7,0.3,14.14769619,987,13.51436992
 2014-06-04,21.1,2.8,72,3.1,15.71,61469,수,13.33868311,2092.09,1,0,29,18.7,27.8,995.5,23.5,5,13.7027454,987,13.51436992
 2014-06-05,20.7,2.2,72,1.2,10.88,63187,목,13.33868311,1995.48,0,0,25,20.4,26.1,995,23.5,2.9,14.08572408,987,13.51436992
 2014-06-06,21.4,1.7,67,0,23.07,58717,금,13.33868311,2092.09,1,0,33,18.8,31.1,994.8,28.6,5.5,13.08926616,987,13.51436992
 2014-06-07,21,1.8,72,0.2,18.33,55666,토,13.33868311,2092.09,0,1,43,19.7,27.1,994.8,27.4,4.3,12.40913347,1009,13.21970576
 2014-06-08,20.6,1.8,77,0.7,13.92,52889,일,13.33868311,2092.09,0,1,41,19.2,24.5,996.7,24.3,3.5,11.7900812,1034,12.90008038
 2014-06-09,20.9,1.8,77,0.9,15.77,64907,월,13.33868311,1990.04,0,0,47,18.5,28.7,999.4,26.8,4.1,14.46914861,999,13.35203515
 2014-06-10,21,2,77,4,14.26,66163,화,13.33868311,2011.8,0,0,40,20,29.3,999.5,26.4,2.4,14.74913768,987,13.51436992
 2014-06-11,20.4,2,78,4.8,17.26,65006,수,13.33868311,2014.67,0,0,27,18.3,26.9,996.4,22.9,4.4,14.49121781,987,13.51436992
 2014-06-12,19.4,1.7,79,7.2,16.25,64857,목,13.33868311,2011.65,0,0,32,17.3,27.1,992.4,24.3,4.1,14.45800254,987,13.51436992
 2014-06-13,20.3,1.9,78,1,16.93,64400,금,13.33868311,1990.85,0,0,70,18.4,25.8,993.9,23.4,3.2,14.35612754,987,13.51436992
 2014-06-14,22.1,1.9,70,0,24.07,58813,토,13.33868311,2092.09,0,1,47,18.3,27.7,997.1,26.3,5.2,13.1106666,1009,13.21970576
 2014-06-15,22.6,2.1,65,0,24.21,53962,일,13.33868311,2092.09,0,1,53,19.5,28.5,996.8,28.3,5.2,12.02927569,1034,12.90008038
 2014-06-16,23.3,1.8,63,0,21.77,66777,월,13.33868311,1993.59,0,0,45,19.1,29,995.9,27.7,4.4,14.88601132,999,13.35203515
 2014-06-17,22,1.7,74,1.9,12.05,67326,화,13.33868311,2001.55,0,0,79,21.5,30.7,994.7,27.8,5.1,15.00839507,987,13.51436992
 2014-06-18,22.5,1.8,71,0.3,21.18,67769,수,13.33868311,1989.49,0,0,63,20.5,29.1,994.4,26.8,4.4,15.10714918,987,13.51436992
 2014-06-19,22.6,1.8,74,0.3,16.7,66800,목,13.33868311,1992.03,0,0,62,20.8,25.6,996,24.6,2.8,14.8911385,987,13.51436992
 2014-06-20,22.2,1.9,76,1.4,14,67428,금,13.33868311,1968.07,0,0,61,20.7,28.6,997.9,25.5,1.4,15.03113304,987,13.51436992
 2014-06-21,21.3,2.1,79,2.3,9.72,59988,토,13.33868311,2092.09,0,1,35,19.8,28.2,998,25,2.6,13.37259905,1009,13.21970576
 2014-06-22,21.9,1.8,75,5.9,16.79,53722,일,13.33868311,2092.09,0,1,29,20.2,29,997,25.4,3.5,11.97577459,1034,12.90008038
 2014-06-23,21.1,1.6,83,12.4,15.6,65547,월,13.33868311,1974.92,0,0,43,19.4,23.2,996.2,22.6,2.6,14.6118182,999,13.35203515
 2014-06-24,21.8,1.7,80,2.5,20.03,66595,화,13.33868311,1994.35,0,0,49,19.4,27.2,996.4,24.9,4.7,14.84543965,987,13.51436992
 2014-06-25,22.8,1.5,75,0,20.22,67542,수,13.33868311,1981.77,0,0,58,20.2,29,998.4,24.9,3.7,15.05654606,987,13.51436992
 2014-06-26,23.7,1.5,72,0,21.56,68774,목,13.33868311,1995.05,0,0,50,20.2,29.5,997.4,27.8,4.6,15.33118502,987,13.51436992
 2014-06-27,24,1.7,70,0,23.2,68262,금,13.33868311,1988.51,0,0,39,20.6,29.5,995.1,29.2,4.7,15.21704935,987,13.51436992
 2014-06-28,24,2.2,69,0.8,21.13,61010,토,13.33868311,2092.09,0,1,43,21.3,28.4,992.8,28.8,4.8,13.60042455,1009,13.21970576
 2014-06-29,23.4,1.8,71,0,18.46,53964,일,13.33868311,2092.09,0,1,41,20.9,29.8,995.1,27.5,3.5,12.02972153,1034,12.90008038
 2014-06-30,23.7,1.6,75,1.7,21.49,69801,월,13.33868311,2002.21,0,0,41,21.2,30.2,998.4,32,4.9,15.56012513,999,13.35203515
 2014-07-01,24.6,1.6,73,1.5,22.24,71029,화,13.66155909,1999,0,0,55,21.1,31.2,999.8,28.7,4.1,15.83387241,1000,13.66155909
 2014-07-02,23.1,1.7,81,7.7,11.31,70518,수,13.66155909,2015.28,0,0,90,22.1,31.1,997.1,30.7,3.8,15.71995966,1000,13.66155909
 2014-07-03,21.3,1.8,90,25.8,4.99,66535,목,13.66155909,2010.97,0,0,30,21.4,24.7,992,23.2,1.8,14.83206438,1000,13.66155909
 2014-07-04,23.6,1.6,78,0.9,18.56,68944,금,13.66155909,2009.66,0,0,24,21.6,32.3,996.5,29.9,5.4,15.36908163,1000,13.66155909
 2014-07-05,23.1,1.5,78,0.8,14.69,61356,토,13.66155909,2092.09,0,1,35,22.3,29.7,1000,27.9,3.9,13.6775553,1003,13.620697
 2014-07-06,21.5,1.8,84,8,11.2,54855,일,13.66155909,2092.09,0,1,31,23,29.5,996.5,30.8,4.6,12.22834435,1009,13.53970177
 2014-07-07,23.3,1.6,81,0.9,17.93,69831,월,13.66155909,2005.12,0,0,38,20.8,33.8,995.6,34.1,6,15.56681277,987,13.84149857
 2014-07-08,25,1.5,83,4.2,14.58,70523,화,13.66155909,2006.66,0,0,34,23.7,29.3,996.7,27.6,2.3,15.72107426,1000,13.66155909
 2014-07-09,26.1,2.3,85,7.2,11.95,72676,수,13.66155909,2000.5,0,0,30,25.6,33,992.3,29.2,2.5,16.20102368,1000,13.66155909
 2014-07-10,26.9,2.4,72,0,21.65,73566,목,13.66155909,2002.84,0,0,36,24.6,33.6,986,33.2,6.3,16.39942358,1000,13.66155909
 2014-07-11,26.5,2.3,60,0,23.68,72310,금,13.66155909,1988.74,0,0,70,23,32.8,990.5,33.8,6.3,16.11943451,1000,13.66155909
 2014-07-12,24.7,1.5,72,0.9,12.51,63830,토,13.66155909,2092.09,0,1,80,22.9,29.6,993.8,30.4,3.3,14.22906244,1003,13.620697
 2014-07-13,24,1.7,79,8,16.14,57026,일,13.66155909,2092.09,0,1,62,23,29.4,993.2,30.6,4.4,12.71230635,1009,13.53970177
 2014-07-14,25.6,1.9,71,0,23.18,72580,월,13.66155909,1993.88,0,0,87,22.8,30.7,997.9,31.2,4.5,16.17962324,987,13.84149857
 2014-07-15,24.4,1.4,79,2,12.19,72611,화,13.66155909,2012.72,0,0,108,23.9,32.3,999.9,31.6,4.3,16.1865338,1000,13.66155909
 2014-07-16,25.2,1.5,76,2.4,17.78,72607,수,13.66155909,2013.48,0,0,62,23.5,32.2,1000,31.2,4.1,16.18564212,1000,13.66155909
 2014-07-17,24.3,1.7,84,7.7,10.62,71498,목,13.66155909,2020.9,0,0,28,23.6,29.6,1001.2,29.8,2.3,15.93842247,1000,13.66155909
 2014-07-18,24.6,1.8,85,18.6,13.85,71605,금,13.66155909,2019.42,0,0,25,22.6,30.6,1001.5,28.3,3.4,15.96227504,1000,13.66155909
 2014-07-19,25.9,1.7,81,9.2,16.65,65090,토,13.66155909,2092.09,0,1,51,24.7,30.7,1002.3,29,2.8,14.50994319,1003,13.620697
 2014-07-20,26.6,1.5,78,0.1,20.58,60592,일,13.66155909,2092.09,0,1,62,24.6,33.2,1001.1,32.4,4.1,13.50724348,1009,13.53970177
 2014-07-21,26.7,1.8,77,0,20.68,74839,월,13.66155909,2018.5,0,0,63,24.4,31.6,998.7,30.4,4,16.68320231,987,13.84149857
 2014-07-22,26.6,2.5,75,2.1,14.05,73590,화,13.66155909,2028.93,0,0,27,24.6,28.2,996.6,27.1,2.5,16.40477369,1000,13.66155909
 2014-07-23,26.1,2.2,80,10.7,10.29,71830,수,13.66155909,2028.32,0,0,27,21.7,25.2,995.4,25,1.4,16.01243232,1000,13.66155909
 2014-07-24,26.5,1.9,81,11.7,14.43,71947,목,13.66155909,2026.62,0,0,20,19.1,24.5,997.1,23.2,1.5,16.0385141,1000,13.66155909
 2014-07-25,27.9,3.1,78,8.8,17.23,76054,금,13.66155909,2033.85,0,0,26,22.1,33.7,994.2,28.3,2.9,16.95405161,1000,13.66155909
 2014-07-26,25.6,3.8,73,1.8,12.9,63452,토,13.66155909,2092.09,0,1,48,20.8,27.3,996.9,22.9,1.7,14.14479821,1003,13.620697
 2014-07-27,23.8,1.6,72,0.2,22.55,57555,일,13.66155909,2092.09,0,1,85,21.4,30.6,1000.6,26.1,2.9,12.83023169,1009,13.53970177
 2014-07-28,23.5,1.5,75,3.3,16.63,70263,월,13.66155909,2048.81,0,0,64,21.6,31.3,998.8,27.2,4.1,15.66311474,987,13.84149857
 2014-07-29,24.5,1.6,79,2.7,18.08,70243,화,13.66155909,2061.97,0,0,52,23.4,30.1,999.5,28.1,4.4,15.65865632,1000,13.66155909
 2014-07-30,27.4,1.6,74,0,21.42,72841,수,13.66155909,2082.61,0,0,34,25,33.5,1000.6,31.7,4.8,16.23780569,1000,13.66155909
 2014-07-31,27.7,1.7,76,5.5,19.5,72870,목,13.66155909,2076.12,0,0,31,25.8,34.4,1000.2,32,4.1,16.2442704,1000,13.66155909
 2014-08-01,27.7,2.4,73,2.4,15.69,68690,금,15.00319641,2073.1,0,0,24,24.7,34.7,997.7,31.8,5.2,15.31245964,990,15.15474385
 2014-08-02,27,3.8,76,46,11.03,60964,토,15.00319641,2092.09,0,1,20,28.7,35.8,992.4,32.9,4.9,13.59017018,1011,14.83995688
 2014-08-03,25.2,3.4,89,35.2,5.14,57167,일,15.00319641,2092.09,0,1,18,24.1,30.5,987.2,26.7,1.4,12.74373825,1019,14.72345084
 2014-08-04,24.9,1.9,92,9.1,6.15,62294,월,15.00319641,2080.42,0,0,20,24.7,29.6,989.3,27.6,2,13.88665542,1003,14.95832145
 2014-08-05,26.9,1.8,82,1.2,15.48,65788,화,15.00319641,2066.26,0,0,60,25,29.2,994.2,27.8,2.6,14.66554221,990,15.15474385
 2014-08-06,26,1.6,84,5.8,10.04,66074,수,15.00319641,2060.73,0,0,53,22.5,26.2,996.1,25.8,0.3,14.72929769,990,15.15474385
 2014-08-07,23,1.4,90,17.6,5.73,64831,목,15.00319641,2054.51,0,0,53,22.6,27.1,996.8,25.6,0.9,14.45220659,990,15.15474385
 2014-08-08,23.6,2.6,78,3.9,14.75,64948,금,15.00319641,2031.1,0,0,29,21.9,30.6,998.3,27,3.3,14.47828838,990,15.15474385
 2014-08-09,24.5,3.2,69,1.9,19.05,59207,토,15.00319641,2092.09,0,1,29,22.3,31.6,996.3,29.6,6.5,13.19849757,1011,14.83995688
 2014-08-10,23.4,2.3,82,21.6,9.75,54596,일,15.00319641,2092.09,0,1,19,19.6,27.7,991.1,25.5,2,12.17060775,1019,14.72345084
 2014-08-11,23.5,1.9,76,0.4,21.48,67540,월,15.00319641,2039.37,0,0,30,18.3,28.6,992.2,26.9,4.3,15.05610022,1003,14.95832145
 2014-08-12,24.7,1.7,74,0,21.72,69977,화,15.00319641,2041.47,0,0,62,22.3,30.4,994.7,27.9,3.8,15.59935927,990,15.15474385
 2014-08-13,23.1,1.1,85,2.5,6.38,68662,수,15.00319641,2062.36,0,0,82,22.5,26.7,998.9,24.8,2.1,15.30621784,990,15.15474385
 2014-08-14,21,1.4,92,18.2,4.34,65015,목,15.00319641,2063.22,0,0,36,21.4,24.2,999.5,22.7,1.1,14.4932241,990,15.15474385
 2014-08-15,23.4,1.4,85,3.6,13.73,61600,금,15.00319641,2092.09,1,0,35,20.9,29.6,998.8,26.2,2.6,13.73194808,990,15.15474385
 2014-08-16,24.3,1.4,81,0.2,17.88,59837,토,15.00319641,2092.09,0,1,44,22.2,31.8,1000.1,28.4,3.5,13.33893794,1011,14.83995688
 2014-08-17,22.7,1.6,87,19.6,6.12,55046,일,15.00319641,2092.09,0,1,33,22.9,25,1002.4,24.2,0.6,12.27092231,1019,14.72345084
 2014-08-18,21.6,1.9,94,56.9,5.4,66232,월,15.00319641,2053.13,0,0,21,20.9,24.4,999.5,23.9,0.5,14.76451924,1003,14.95832145
 2014-08-19,22.9,1.2,92,12.2,6.98,67191,화,15.00319641,2071.14,0,0,20,20.4,25.3,1000.2,23.3,0.7,14.97830071,990,15.15474385
 2014-08-20,23.4,0.9,91,13.3,8.24,68596,수,15.00319641,2072.78,0,0,39,22.4,28,1000.6,26,1.7,15.29150504,990,15.15474385
 2014-08-21,23.8,2.4,88,37.7,8.42,68283,목,15.00319641,2044.21,0,0,24,21.8,24.6,997,24.1,2.2,15.2217307,990,15.15474385
 2014-08-22,24.4,1.8,78,0.9,19.13,68320,금,15.00319641,2056.7,0,0,78,21.8,28.2,1000.5,26.4,3.1,15.22997878,990,15.15474385
 2014-08-23,24.5,1.5,77,0,17.4,62159,토,15.00319641,2092.09,0,1,80,22.8,29.7,1000.1,26.6,3,13.85656105,1011,14.83995688
 2014-08-24,24.2,1.2,83,5.7,12.28,57285,일,15.00319641,2092.09,0,1,58,20.7,30.7,998.8,27.2,3.3,12.77004295,1019,14.72345084
 2014-08-25,23.4,1.7,91,40.1,5.45,69048,월,15.00319641,2060.89,0,0,51,24.1,28.6,997.4,26.4,3.6,15.39226544,1003,14.95832145
 2014-08-26,24.2,1.8,82,5.6,13.75,70689,화,15.00319641,2068.05,0,0,20,21.6,29.6,1001.2,28.5,3.5,15.75807919,990,15.15474385
 2014-08-27,22.6,1.8,80,1.8,11.68,68670,수,15.00319641,2074.93,0,0,20,21.1,28.6,1005.3,25.5,3.7,15.30800121,990,15.15474385
 2014-08-28,22.1,1.5,79,1.2,16.5,68404,목,15.00319641,2075.76,0,0,24,19.8,30.7,1006.3,26.4,4,15.24870417,990,15.15474385
 2014-08-29,22.1,1.6,79,4.1,15.48,68468,금,15.00319641,2068.54,0,0,30,21,30.1,1005.2,27.7,3.4,15.26297112,990,15.15474385
 2014-08-30,21.9,1.6,75,0,18.87,60855,토,15.00319641,2092.09,0,1,28,19.9,30.7,1004.6,26.3,4.2,13.56587176,1011,14.83995688
 2014-08-31,21,1.3,76,0,14.28,55541,일,15.00319641,2092.09,0,1,28,20.7,29,1003.6,25.8,2.6,12.38126832,1019,14.72345084
 2014-09-01,22.2,1.6,74,0.1,19.93,69406,월,13.99183656,2067.86,0,0,33,20.4,29.7,1003.9,25.4,3.1,15.47207124,996,14.04802867
 2014-09-02,21.4,2,81,7,9.38,67961,화,13.99183656,2051.58,0,0,27,19.3,27.7,1001.9,24.3,2.7,15.14995006,990,14.13316824
 2014-09-03,21.5,2,92,31.7,3.28,67408,수,13.99183656,2051.2,0,0,13,17.4,20.6,993.1,20.6,0.4,15.02667462,990,14.13316824
 2014-09-04,22.8,1.7,78,0.4,17.93,68156,목,13.99183656,2056.26,0,0,23,18,27.6,998.3,25.5,3.4,15.1934197,990,14.13316824
 2014-09-05,23,1.4,76,0,19.59,67144,금,13.99183656,2049.41,0,0,30,20,29,1002.7,25.8,3.9,14.96782341,990,14.13316824
 2014-09-06,22.6,1.3,78,0.6,15.39,55141,토,13.99183656,2092.09,0,1,39,20.3,30.8,1002.1,27.5,4.1,12.29209982,1014,13.79865538
 2014-09-07,22.9,1.3,80,0,17.87,48762,일,13.99183656,2092.09,1,1,47,19.8,31.3,998.9,28.2,3.8,10.87008527,1030,13.58430734
